GameID,PlayedID,PlayerName,TeamAbbreviation,Agent,ACS,Kills,Deaths,Assists,PlusMinus,KAST_Present,ADR,HS_Present,FirstKills,FirstDeaths,FKFD_PlusMinus,Num_2Ks,Num_3Ks,Num_4Ks,Num_5Ks,OnevOne,OnevTwo,OnevThree,OnevFour,OnevFive,Econ,Plants,Defuses
60886,1080,Dopai,Pho,kayo,121,6,16,4,-10,0.44,75,0.13,0,5,-5,1,0,0,0,0,0,0,0,0,31,0,0
60897,3984,FIEND,RAD,chamber,358,22,6,4,16,0.78,229,0.19,5,2,3,2,2,1,0,1,0,0,0,0,195,0,0
60897,5157,venture,RAD,sova,232,17,8,7,9,1,175,0.47,0,0,0,2,0,0,0,0,0,0,0,0,87,10,0
60897,823,Rebo,RAD,astra,214,14,13,2,1,0.83,132,0.36,3,4,-1,3,0,0,0,0,0,0,0,0,50,1,0
60897,156,Temperature,RAD,reyna,193,13,9,3,4,0.83,132,0.37,0,1,-1,4,0,0,0,0,0,0,0,0,64,0,0
60897,603,sSef,RAD,viper,159,12,10,6,2,0.83,115,0.39,2,1,1,2,0,0,0,0,0,0,0,0,61,0,1
60897,8414,dustee,Brol,reyna,208,12,16,4,-4,0.56,155,0.38,3,2,1,2,1,0,0,0,0,0,0,0,61,0,0
60897,21993,Gonchz,Brol,jett,155,9,16,1,-7,0.44,108,0.35,2,2,0,2,0,0,0,0,0,0,0,0,41,1,0
60897,21991,SimplyQ101,Brol,chamber,154,10,14,3,-4,0.44,103,0.18,1,1,0,3,0,0,0,0,0,0,0,0,43,0,0
60897,21990,CorvetteGaming,Brol,sova,131,9,16,3,-7,0.39,86,0.27,1,3,-2,4,0,0,0,1,0,0,0,0,33,0,1
60897,21992,potatolover23573,Brol,viper,106,6,16,2,-10,0.56,78,0.53,1,2,-1,0,0,0,0,0,0,0,0,0,28,2,0
60898,3984,FIEND,RAD,jett,360,21,9,2,12,0.81,210,0.27,8,2,6,3,2,1,0,0,0,1,0,0,84,0,0
60898,603,sSef,RAD,cypher,294,20,6,6,14,1,165,0.11,1,0,1,5,0,1,0,0,0,0,0,0,79,0,0
60898,823,Rebo,RAD,astra,233,16,7,7,9,0.88,146,0.4,1,2,-1,1,1,2,0,0,0,0,0,0,68,1,0
60898,5157,venture,RAD,sova,174,6,7,12,-1,0.94,135,0.09,0,0,0,0,1,0,0,0,0,0,0,0,61,3,0
60898,156,Temperature,RAD,reyna,166,11,11,4,0,0.69,109,0.29,1,1,0,2,1,0,0,0,0,0,0,0,52,0,0
60898,21991,SimplyQ101,Brol,killjoy,236,12,15,1,-3,0.63,144,0.21,3,0,3,2,1,0,0,1,0,0,0,0,60,0,0
60898,21993,Gonchz,Brol,jett,205,12,14,0,-2,0.5,124,0.43,2,3,-1,3,0,1,0,0,0,0,0,0,53,0,0
60898,8414,dustee,Brol,sova,159,7,14,4,-7,0.38,116,0.19,0,4,-4,0,1,0,0,0,0,0,0,0,48,3,0
60898,21992,potatolover23573,Brol,astra,142,7,15,2,-8,0.56,104,0.52,0,0,0,1,0,0,0,0,0,0,0,0,42,0,0
60898,21990,CorvetteGaming,Brol,skye,43,2,16,3,-14,0.31,26,0.13,0,4,-4,0,0,0,0,0,0,0,0,0,10,0,0
60900,3726,ethos,same,sova,271,17,16,6,1,0.78,181,0.26,1,0,1,4,1,0,0,0,0,0,0,0,69,0,1
60900,1765,ohai,same,viper,184,12,16,2,-4,0.44,121,0.33,1,4,-3,3,0,1,0,0,1,0,0,0,50,2,0
60900,2125,Nanners,same,killjoy,175,10,15,2,-5,0.67,108,0.28,2,3,-1,2,0,0,0,0,0,0,0,0,43,1,0
60900,893,RetrQ,same,jett,166,9,17,3,-8,0.44,123,0.36,0,2,-2,2,0,0,0,0,0,0,0,0,48,2,0
60900,6419,Crit,same,sage,146,9,16,1,-7,0.44,96,0.24,1,4,-3,1,1,0,0,0,0,0,0,0,35,3,0
60900,10025,Aura,Kowa,reyna,332,22,11,4,11,0.89,205,0.3,4,1,3,4,1,1,0,0,0,0,0,0,80,2,0
60900,14036,wraith,Kowa,sova,273,18,12,5,6,0.94,181,0.34,2,0,2,5,0,0,0,0,0,0,0,0,67,2,1
60900,5121,chanse,Kowa,killjoy,251,16,12,4,4,0.78,150,0.2,2,1,1,1,2,1,0,1,0,0,0,0,50,0,3
60900,8286,GLYPH,Kowa,viper,197,14,8,4,6,0.89,139,0.15,1,0,1,3,0,0,0,1,0,0,0,0,64,1,0
60900,8405,Awkua,Kowa,jett,153,10,14,3,-4,0.67,92,0.18,4,3,1,3,0,0,0,0,0,0,0,0,37,0,0
60901,6419,Crit,same,reyna,300,16,10,4,6,0.71,194,0.34,4,6,-2,3,0,1,0,0,0,0,0,0,78,0,0
60901,1765,ohai,same,viper,254,18,7,4,11,0.76,167,0.28,1,0,1,3,2,0,0,0,0,0,0,0,91,4,1
60901,893,RetrQ,same,jett,238,17,8,0,9,0.82,141,0.41,2,2,0,4,0,1,0,0,0,0,0,0,59,2,0
60901,3726,ethos,same,sova,143,9,11,2,-2,0.65,83,0.27,1,0,1,1,0,0,0,0,0,0,0,0,36,3,0
60901,2125,Nanners,same,cypher,123,8,10,5,-2,0.71,93,0.28,0,1,-1,1,0,0,0,1,0,0,0,0,35,0,0
60901,5121,chanse,Kowa,viper,254,15,13,4,2,0.76,153,0.29,2,2,0,2,2,0,0,0,0,0,0,0,66,0,1
60901,8286,GLYPH,Kowa,chamber,227,13,13,2,0,0.59,136,0.27,2,0,2,1,1,0,0,0,0,0,0,0,68,0,0
60901,8405,Awkua,Kowa,jett,140,7,12,4,-5,0.53,93,0.26,2,2,0,2,0,0,0,0,0,0,0,0,39,1,0
60901,10025,Aura,Kowa,skye,115,6,15,2,-9,0.41,65,0.26,3,1,2,1,0,0,0,0,0,0,0,0,26,0,0
60901,14036,wraith,Kowa,sova,72,5,15,5,-10,0.47,51,0.36,0,3,-3,1,0,0,0,0,0,0,0,0,23,0,0
60902,6419,Crit,same,reyna,258,18,11,6,7,0.79,181,0.29,2,1,1,5,1,0,0,0,0,0,0,0,74,0,0
60902,1765,ohai,same,astra,247,19,10,6,9,0.79,172,0.35,4,1,3,2,2,0,0,0,0,0,0,0,65,5,1
60902,893,RetrQ,same,jett,218,16,10,2,6,0.84,141,0.26,4,0,4,2,1,0,0,1,0,0,0,0,74,0,1
60902,3726,ethos,same,sova,208,14,10,12,4,0.89,137,0.15,3,0,3,3,0,0,0,0,0,0,0,0,70,1,0
60902,2125,Nanners,same,killjoy,204,13,11,6,2,0.84,152,0.17,3,1,2,3,1,0,0,0,0,0,0,0,64,0,0
60902,10025,Aura,Kowa,skye,229,13,16,3,-3,0.58,156,0.28,1,1,0,3,1,0,0,0,0,0,0,0,64,1,0
60902,8286,GLYPH,Kowa,astra,202,15,18,3,-3,0.58,104,0.29,1,2,-1,2,2,0,0,0,0,0,0,0,38,3,0
60902,14036,wraith,Kowa,sova,187,11,14,4,-3,0.63,129,0.25,0,1,-1,2,0,0,0,1,0,0,0,0,52,2,1
60902,5121,chanse,Kowa,killjoy,121,5,16,4,-11,0.47,100,0.16,0,4,-4,0,0,0,0,0,0,0,0,0,36,1,0
60902,8405,Awkua,Kowa,jett,116,8,16,2,-8,0.32,85,0.22,1,8,-7,2,1,0,0,0,0,0,0,0,32,0,0
60912,6416,jcrueL,Salt,jett,288,24,18,3,6,0.58,170,0.42,6,2,4,3,0,3,0,0,0,0,0,0,78,0,0
60912,3880,bang,Salt,reyna,251,20,17,3,3,0.71,167,0.34,2,4,-2,3,2,0,0,0,0,1,0,0,66,1,0
60912,1129,Rossy,Salt,viper,201,16,16,8,0,0.75,135,0.26,2,1,1,3,0,0,0,1,0,0,0,0,48,2,1
60912,3980,Governor,Salt,sova,200,16,18,7,-2,0.63,129,0.3,3,0,3,3,1,0,0,1,1,0,0,0,49,1,0
60912,733,stellar,Salt,sage,150,12,19,10,-7,0.71,122,0.37,1,3,-2,2,0,0,0,0,0,0,0,0,40,3,0
60912,14640,hyunseo,Mugi,sova,294,25,17,5,8,0.71,198,0.25,0,0,0,4,3,0,0,0,0,0,0,0,79,1,1
60912,14644,Kryptic,Mugi,jett,253,19,18,6,1,0.71,160,0.24,5,4,1,6,0,0,0,0,1,0,0,0,67,0,0
60912,19668,kw0nst3r,Mugi,reyna,250,23,21,7,2,0.83,156,0.26,3,1,2,6,0,0,0,0,0,0,0,0,57,1,0
60912,15645,pnk,Mugi,viper,138,12,16,9,-4,0.83,92,0.21,1,5,-4,3,0,0,0,0,0,0,0,0,43,1,1
60912,14801,KryptWalk,Mugi,sage,104,9,16,6,-7,0.71,64,0.26,1,4,-3,2,0,0,0,0,0,0,0,0,26,1,2
60913,3880,bang,Salt,raze,390,26,9,5,17,0.94,243,0.3,2,1,1,3,5,0,0,1,0,0,0,0,99,2,0
60913,3980,Governor,Salt,skye,256,17,8,12,9,0.78,182,0.29,2,2,0,4,1,0,0,1,0,0,0,0,79,1,0
60913,1129,Rossy,Salt,astra,205,14,8,2,6,0.78,133,0.34,3,3,0,2,2,0,0,0,0,0,0,0,70,2,0
60913,6416,jcrueL,Salt,jett,201,12,10,4,2,0.78,139,0.23,4,1,3,1,1,0,0,0,0,0,0,0,71,1,1
60913,733,stellar,Salt,viper,163,10,8,6,2,0.83,125,0.22,0,0,0,2,0,0,0,0,0,0,0,0,68,0,0
60913,19668,kw0nst3r,Mugi,reyna,229,16,14,2,2,0.5,143,0.19,3,2,1,2,2,1,0,1,0,0,0,0,61,0,0
60913,14644,Kryptic,Mugi,raze,166,9,17,5,-8,0.56,103,0.13,3,5,-2,3,0,0,0,0,0,0,0,0,40,0,0
60913,14640,hyunseo,Mugi,skye,130,7,15,12,-8,0.67,80,0.18,1,2,-1,1,0,0,0,0,0,0,0,0,30,1,0
60913,15645,pnk,Mugi,astra,108,5,17,6,-12,0.44,79,0.14,0,2,-2,1,0,0,0,0,0,0,0,0,30,2,0
60913,14801,KryptWalk,Mugi,sage,107,6,16,9,-10,0.44,71,0.1,0,0,0,2,0,0,0,0,0,0,0,0,29,2,0
60915,6432,Tkaz,Bjor,skye,339,20,8,3,12,1,212,0.27,2,1,1,8,0,0,0,0,0,0,0,0,89,0,0
60915,8926,Okin,Bjor,astra,296,18,7,10,11,0.88,214,0.23,3,0,3,4,1,0,0,0,0,0,0,0,89,2,0
60915,5178,hyjinx,Bjor,jett,238,13,5,1,8,0.81,145,0.23,3,2,1,2,1,0,0,0,0,0,0,0,66,0,1
60915,3874,TEAGUE,Bjor,sova,225,15,6,3,9,0.94,130,0.12,1,1,0,2,1,0,0,0,0,0,0,0,53,1,2
60915,21714,Coach,,cypher,134,8,7,2,1,0.81,82,0.32,2,1,1,1,1,0,0,0,0,0,0,0,45,0,2
60915,3062,bENITA,CLG,sova,154,7,16,1,-9,0.31,97,0.25,3,4,-1,2,0,0,0,0,0,0,0,0,35,1,0
60915,3103,clawdia,CLG,jett,152,8,14,1,-6,0.38,125,0.31,0,3,-3,1,1,0,0,0,0,0,0,0,54,1,0
60915,5149,rise,CLG,astra,132,5,16,5,-11,0.5,94,0.19,1,0,1,1,0,0,0,0,0,0,0,0,37,3,0
60915,14991,amnesia,CLG,cypher,130,7,13,1,-6,0.56,100,0.12,1,1,0,1,0,0,0,0,1,0,0,0,47,0,0
60915,14701,bungee,CLG,skye,96,6,15,0,-9,0.38,61,0.19,0,3,-3,1,0,0,0,0,0,0,0,0,25,1,0
60916,3874,TEAGUE,Bjor,sova,369,20,3,6,17,0.93,237,0.45,1,0,1,3,3,1,0,1,1,0,0,0,118,2,2
60916,5178,hyjinx,Bjor,jett,256,14,8,2,6,0.87,156,0.22,4,0,4,1,2,0,0,0,0,0,0,0,64,2,0
60916,6432,Tkaz,Bjor,reyna,250,15,10,2,5,0.8,182,0.29,2,1,1,2,0,1,0,0,0,0,0,0,63,0,0
60916,8926,Okin,Bjor,viper,220,13,9,6,4,0.8,140,0.18,2,4,-2,1,2,0,0,0,0,0,0,0,67,1,0
60916,21714,Coach,,sage,178,10,8,9,2,0.87,125,0.63,1,0,1,1,1,0,0,0,0,0,0,0,58,7,0
60916,3103,clawdia,CLG,jett,213,10,14,1,-4,0.47,126,0.3,4,5,-1,4,0,0,0,0,0,0,0,0,63,1,0
60916,14701,bungee,CLG,sage,198,11,15,2,-4,0.67,116,0.23,0,2,-2,3,0,0,0,0,0,0,0,0,44,1,0
60916,14991,amnesia,CLG,killjoy,191,8,14,3,-6,0.53,141,0.16,0,1,-1,0,0,1,0,0,0,0,0,0,56,0,0
60916,3062,bENITA,CLG,sova,125,6,14,3,-8,0.6,97,0.25,1,1,0,1,0,0,0,0,1,0,0,0,45,0,2
60916,5149,rise,CLG,viper,84,3,15,2,-12,0.33,69,0.1,0,1,-1,0,0,0,0,0,0,0,0,0,27,0,0
60862,20182,Frebik,CL,viper,331,20,7,10,13,1,213,0.21,1,0,1,3,1,1,0,0,0,0,0,0,103,1,0
60862,15451,BeasT,CL,reyna,293,17,8,8,9,0.94,176,0.15,4,3,1,2,1,1,0,0,0,0,0,0,68,0,0
60862,15448,BUTTSAHAB,CL,jett,274,16,12,3,4,0.69,160,0.28,4,2,2,2,3,0,0,0,0,0,0,0,59,0,0
60862,20181,Khattak,,sova,184,12,7,6,5,0.94,117,0.23,0,0,0,2,1,0,0,2,0,0,0,0,54,3,0
60862,21917,OnHeAd,CL,sage,173,10,9,11,1,0.88,107,0.2,2,0,2,2,0,0,0,0,0,0,0,0,47,7,0
60862,20191,hzINSANE,Arrow,sage,252,15,13,10,2,0.94,151,0.28,0,1,-1,5,0,0,0,0,0,0,0,0,62,0,2
60862,15446,Protagonist,Arrow,jett,218,10,14,4,-4,0.75,162,0.12,2,5,-3,2,0,0,0,0,0,0,0,0,76,0,0
60862,20190,shanee,Arrow,viper,178,9,16,4,-7,0.56,114,0.26,2,2,0,2,0,0,0,0,1,0,0,0,52,0,0
60862,15447,gothchild,Arrow,reyna,114,5,16,3,-11,0.44,80,0.06,1,2,-1,0,0,0,0,0,0,0,0,0,32,0,0
60862,15438,MSK,Arrow,sova,101,4,16,5,-12,0.44,72,0.18,0,1,-1,1,0,0,0,0,0,0,0,0,30,0,0
60863,20181,Khattak,,sova,356,25,7,6,18,0.94,226,0.4,1,0,1,5,3,0,0,0,1,0,0,0,104,1,1
60863,15448,BUTTSAHAB,CL,jett,236,13,13,4,0,0.83,151,0.22,6,2,4,2,0,0,0,0,0,0,0,0,60,1,1
60863,21917,OnHeAd,CL,cypher,215,14,10,4,4,0.78,142,0.21,2,2,0,4,0,0,0,0,0,0,0,0,67,1,1
60863,20182,Frebik,CL,breach,171,14,10,5,4,0.78,100,0.14,0,2,-2,2,2,0,0,0,0,0,0,0,45,4,1
60863,15451,BeasT,CL,astra,143,9,10,8,-1,0.89,96,0.13,1,2,-1,0,2,0,0,0,0,0,0,0,39,2,1
60863,15446,Protagonist,Arrow,jett,254,15,15,3,0,0.83,153,0.19,4,3,1,1,2,0,0,1,0,0,0,0,61,0,1
60863,20191,hzINSANE,Arrow,skye,194,14,14,3,0,0.72,126,0.21,0,0,0,5,0,0,0,1,0,0,0,0,49,1,1
60863,15447,gothchild,Arrow,killjoy,160,8,15,3,-7,0.56,114,0.22,3,3,0,1,1,0,0,0,0,0,0,0,43,1,0
60863,15438,MSK,Arrow,sova,129,7,16,2,-9,0.44,89,0.35,1,2,-1,0,0,0,0,0,0,0,0,0,35,3,0
60863,20190,shanee,Arrow,astra,89,6,15,7,-9,0.67,65,0.17,0,2,-2,2,0,0,0,0,0,0,0,0,26,1,0
60876,3273,Busterrr,VL,killjoy,272,21,11,2,10,0.76,162,0.19,3,4,-1,4,2,0,0,0,0,0,0,0,72,1,1
60876,17297,JN,VL,jett,224,15,17,2,-2,0.62,148,0.24,6,3,3,4,0,1,0,0,0,0,0,0,57,0,0
60876,3639,Hoax,VL,breach,223,18,14,11,4,0.76,139,0.26,1,1,0,3,2,0,0,0,0,0,0,0,51,0,1
60876,15252,BuLL3T,VL,sova,176,12,13,8,-1,0.86,123,0.28,1,1,0,2,1,0,0,0,0,0,0,0,47,1,0
60876,8050,Pashasahil,VL,astra,138,9,12,14,-3,0.62,109,0.17,0,1,-1,3,1,0,0,0,1,0,0,0,46,8,0
60876,10757,Cactus,FS,jett,279,19,19,4,0,0.67,173,0.27,5,4,1,0,2,1,0,0,0,0,0,0,64,0,0
60876,8048,BadmaN,FS,astra,199,17,15,1,2,0.67,143,0.27,0,2,-2,5,0,0,0,0,0,0,0,0,56,3,0
60876,17295,DominiK,FS,skye,168,13,14,7,-1,0.62,98,0.34,4,2,2,3,1,0,0,0,0,0,0,0,38,0,1
60876,10759,B2,FS,killjoy,159,12,13,4,-1,0.71,112,0.21,1,1,0,2,0,0,0,1,0,0,0,0,45,1,1
60876,10758,Kohliii,FS,sova,122,6,14,7,-8,0.71,98,0.33,0,2,-2,1,0,0,0,0,0,0,0,0,39,2,0
60877,3273,Busterrr,VL,reyna,269,22,19,5,3,0.67,164,0.16,3,4,-1,4,1,1,0,0,0,0,0,0,53,0,1
60877,3639,Hoax,VL,sage,219,20,16,12,4,0.71,154,0.16,1,2,-1,4,1,0,0,0,0,0,0,0,63,3,2
60877,17297,JN,VL,jett,214,20,19,3,1,0.75,139,0.28,3,5,-2,3,2,0,0,0,1,0,0,0,49,1,1
60877,15252,BuLL3T,VL,sova,209,15,23,11,-8,0.83,152,0.21,1,1,0,2,0,0,0,0,0,0,0,0,56,0,0
60877,8050,Pashasahil,VL,viper,157,12,16,8,-4,0.75,105,0.18,2,2,0,2,0,0,0,0,0,0,0,0,47,4,1
60877,10757,Cactus,FS,jett,315,25,23,5,2,0.71,197,0.26,6,4,2,7,2,0,0,0,0,0,0,0,64,1,0
60877,8048,BadmaN,FS,killjoy,262,23,15,3,8,0.75,158,0.3,3,2,1,6,1,0,0,1,1,0,0,0,68,1,2
60877,10759,B2,FS,sage,240,21,16,16,5,0.88,152,0.31,1,1,0,3,0,1,0,0,1,0,0,0,61,4,0
60877,10758,Kohliii,FS,sova,200,15,17,10,-2,0.75,154,0.21,1,0,1,4,0,0,0,1,0,0,0,0,55,4,0
60877,17295,DominiK,FS,viper,129,9,18,10,-9,0.67,87,0.34,3,3,0,1,1,0,0,0,0,0,0,0,32,0,1
60878,3273,Busterrr,VL,killjoy,342,29,15,4,14,0.83,226,0.2,5,2,3,4,2,1,0,0,1,0,0,0,95,2,0
60878,17297,JN,VL,jett,235,21,15,5,6,0.67,162,0.23,2,5,-3,4,1,1,0,0,0,0,0,0,65,1,1
60878,15252,BuLL3T,VL,sage,219,19,17,9,2,0.88,152,0.32,2,5,-3,2,1,1,0,0,0,0,0,0,52,2,0
60878,3639,Hoax,VL,kayo,165,14,16,10,-2,0.83,117,0.19,2,0,2,3,0,0,0,0,0,0,0,0,44,4,0
60878,8050,Pashasahil,VL,astra,113,9,17,8,-8,0.67,86,0.17,1,0,1,2,0,0,0,0,1,0,0,0,29,1,1
60878,8048,BadmaN,FS,astra,223,19,19,4,0,0.58,149,0.29,4,3,1,4,0,1,0,0,0,0,0,0,59,2,0
60878,10757,Cactus,FS,jett,206,16,21,3,-5,0.58,125,0.27,6,5,1,2,1,0,0,0,0,0,0,0,49,1,0
60878,17295,DominiK,FS,viper,200,18,16,4,2,0.58,135,0.31,0,2,-2,4,0,1,0,1,1,0,0,0,53,3,2
60878,10759,B2,FS,killjoy,188,14,17,5,-3,0.63,149,0.26,2,0,2,5,0,0,0,0,0,0,0,0,65,0,0
60878,10758,Kohliii,FS,breach,163,13,19,2,-6,0.5,114,0.29,0,2,-2,2,2,0,0,0,1,0,0,0,45,2,2
60781,4871,tehbotoL,BME,raze,313,24,19,3,5,0.74,195,0.2,6,4,2,6,1,1,0,0,0,0,0,0,74,0,1
60781,4874,BerserX,BME,jett,239,20,15,2,5,0.78,150,0.38,7,2,5,6,0,0,0,0,0,0,0,0,67,0,0
60781,4872,frostmind,BME,sova,211,19,17,2,2,0.74,142,0.36,1,0,1,4,1,0,0,1,0,0,0,0,50,1,1
60781,1743,blaZek1ng,BME,astra,182,14,17,5,-3,0.61,143,0.36,1,2,-1,3,1,0,0,1,1,0,0,0,59,0,0
60781,7045,fl1pzjder,BME,breach,143,10,18,9,-8,0.61,108,0.18,0,0,0,3,0,0,0,0,0,0,0,0,43,5,0
60781,7441,zeeq,KGM,sage,279,23,16,7,7,0.78,174,0.31,3,1,2,5,1,1,0,1,0,0,0,0,60,2,1
60781,7531,nomfu,KGM,jett,267,23,15,4,8,0.78,166,0.32,1,1,0,5,2,0,0,1,0,0,0,0,70,0,1
60781,7440,1van,KGM,breach,191,17,19,2,-2,0.7,123,0.17,0,3,-3,5,1,0,0,1,0,0,0,0,45,5,0
60781,7443,Riza,KGM,sova,178,13,21,7,-8,0.74,116,0.2,3,6,-3,3,0,0,0,0,0,0,0,0,42,2,0
60781,3480,theDoctorr,KGM,astra,113,10,16,7,-6,0.61,80,0.59,1,4,-3,1,1,0,0,1,0,1,0,0,36,0,0
60782,7045,fl1pzjder,BME,skye,310,25,12,5,13,0.86,201,0.38,3,1,2,5,4,0,0,1,0,0,0,0,86,1,1
60782,4874,BerserX,BME,raze,292,20,14,5,6,0.86,199,0.17,4,3,1,4,0,1,0,0,0,0,0,0,74,2,0
60782,4872,frostmind,BME,killjoy,177,13,13,3,0,0.76,119,0.11,1,2,-1,2,0,0,0,0,0,0,0,0,48,1,0
60782,1743,blaZek1ng,BME,sage,170,13,12,9,1,0.76,102,0.23,2,3,-1,2,0,1,0,0,0,0,0,0,40,3,0
60782,4871,tehbotoL,BME,astra,153,11,12,6,-1,0.86,108,0.23,1,1,0,1,1,0,0,1,0,0,0,0,47,1,1
60782,3480,theDoctorr,KGM,omen,201,14,16,7,-2,0.67,142,0.25,4,1,3,4,0,0,0,1,0,0,0,0,57,2,1
60782,7440,1van,KGM,viper,198,13,16,8,-3,0.67,138,0.22,1,3,-2,4,0,0,0,0,0,0,0,0,53,1,0
60782,7531,nomfu,KGM,jett,186,15,17,0,-2,0.57,103,0.35,3,3,0,4,0,0,0,0,0,0,0,0,38,0,0
60782,7443,Riza,KGM,skye,159,11,17,5,-6,0.62,119,0.27,2,4,-2,1,0,0,0,0,0,0,0,0,47,1,0
60782,7441,zeeq,KGM,cypher,144,10,16,3,-6,0.52,116,0.19,0,0,0,1,0,0,0,0,1,0,0,0,46,1,1
60859,15449,soulM8,TE,viper,247,19,13,10,6,0.81,153,0.25,2,1,1,3,2,0,0,0,2,0,0,0,68,4,0
60859,17648,k1Ng,TE,cypher,240,17,16,4,1,0.71,158,0.2,2,3,-1,5,0,0,0,0,0,0,0,0,57,0,1
60859,15458,shooterR,TE,jett,222,17,13,1,4,0.67,143,0.22,4,4,0,3,1,0,0,2,0,0,0,0,60,0,3
60859,15444,HSB,TE,skye,205,15,17,6,-2,0.86,141,0.3,0,3,-3,2,0,0,0,0,0,0,0,0,54,0,0
60859,15437,SH4KA,TE,sova,146,11,14,4,-3,0.71,107,0.3,0,2,-2,2,0,0,0,1,0,0,0,0,51,3,0
60859,15450,Hatz,FL,skye,237,18,15,7,3,0.67,147,0.24,3,1,2,2,3,0,0,0,0,0,0,0,63,1,2
60859,15441,KriminaL,FL,sova,209,15,15,7,0,0.67,140,0.31,3,2,1,3,0,1,0,0,0,0,0,0,54,0,0
60859,15439,Kasper,FL,viper,179,16,14,1,2,0.62,122,0.33,0,0,0,2,1,0,0,0,1,0,0,0,47,7,0
60859,15455,tr1ck,FL,jett,173,11,19,6,-8,0.62,123,0.23,3,0,3,1,1,0,0,0,0,0,0,0,40,0,0
60859,15443,traNz,FL,killjoy,172,13,16,2,-3,0.67,114,0.17,4,5,-1,2,0,0,0,0,0,0,0,0,45,1,0
60860,15458,shooterR,TE,raze,289,25,12,3,13,0.74,190,0.29,5,2,3,5,0,0,1,0,0,0,0,0,72,0,0
60860,17648,k1Ng,TE,cypher,284,23,16,7,7,0.78,159,0.16,5,2,3,2,4,0,0,0,0,0,0,0,65,0,0
60860,15449,soulM8,TE,viper,182,13,14,10,-1,0.61,126,0.24,2,3,-1,4,0,0,0,0,0,0,0,0,45,0,0
60860,15437,SH4KA,TE,brimstone,159,13,15,7,-2,0.74,103,0.17,1,1,0,3,0,0,0,0,0,0,0,0,42,4,0
60860,15444,HSB,TE,breach,157,12,15,5,-3,0.65,106,0.26,1,1,0,0,2,0,0,0,0,0,0,0,40,2,0
60860,15441,KriminaL,FL,breach,275,22,16,3,6,0.65,168,0.25,4,2,2,4,1,1,0,0,0,0,0,0,72,1,0
60860,15450,Hatz,FL,astra,186,15,17,7,-2,0.74,109,0.32,3,1,2,2,1,0,0,1,0,0,0,0,46,0,0
60860,15443,traNz,FL,killjoy,185,15,18,1,-3,0.78,124,0.31,1,2,-1,2,1,0,0,0,0,0,0,0,47,0,0
60860,15455,tr1ck,FL,raze,157,11,18,3,-7,0.48,122,0.18,1,4,-3,2,1,0,0,0,0,0,0,0,46,0,0
60860,15439,Kasper,FL,viper,105,9,17,6,-8,0.57,78,0.15,0,5,-5,2,0,0,0,0,0,0,0,0,33,2,1
60779,21334,KLF,GFS,sova,294,19,12,12,7,0.84,185,0.09,3,0,3,6,0,0,0,1,1,0,0,0,79,1,2
60779,8156,Mojo,GFS,killjoy,285,21,11,6,10,0.84,190,0.22,1,0,1,4,2,0,0,0,0,1,0,0,63,1,1
60779,21336,JxN,GFS,jett,220,16,13,5,3,0.68,125,0.18,4,4,0,1,2,1,0,0,0,0,0,0,42,0,0
60779,21335,azm,GFS,skye,199,13,14,5,-1,0.79,136,0.17,3,3,0,2,0,0,0,1,0,0,0,0,52,3,0
60779,21333,zyf,GFS,astra,156,11,15,4,-4,0.68,113,0.56,0,1,-1,3,0,0,0,0,0,0,0,0,51,1,0
60779,21695,DEATHLESS,N9,jett,264,17,16,2,1,0.68,167,0.18,3,1,2,5,0,0,0,0,0,0,0,0,72,2,0
60779,21978,Nautilus,N9,reyna,248,17,15,2,2,0.63,161,0.14,2,4,-2,4,1,0,0,1,0,0,0,0,69,1,0
60779,21984,Azuura,N9,sova,208,13,16,7,-3,0.79,148,0.38,3,2,1,2,0,1,0,0,0,0,0,0,61,4,0
60779,21977,Fl1pd,N9,astra,196,12,18,6,-6,0.68,134,0.36,0,2,-2,3,1,0,0,0,0,0,0,0,42,1,0
60779,21979,Evon,N9,killjoy,92,6,15,1,-9,0.63,79,0.14,0,2,-2,0,0,0,0,0,0,0,0,0,33,0,0
60780,21335,azm,GFS,skye,307,17,10,6,7,1,173,0.24,3,1,2,1,2,1,0,0,1,0,0,0,66,5,1
60780,21336,JxN,GFS,jett,303,17,11,4,6,0.87,197,0.35,3,3,0,4,0,0,1,0,0,0,0,0,79,1,0
60780,21334,KLF,GFS,sova,215,13,7,5,6,0.8,149,0.31,0,1,-1,3,1,0,0,0,0,0,0,0,82,1,0
60780,8156,Mojo,GFS,killjoy,214,12,6,4,6,0.93,131,0.24,2,1,1,2,1,0,0,0,0,0,0,0,57,1,0
60780,21333,zyf,GFS,astra,190,11,4,8,7,0.87,142,0.16,0,1,-1,2,1,0,0,0,1,0,0,0,76,3,1
60780,21978,Nautilus,N9,cypher,275,13,14,2,-1,0.67,165,0.25,4,2,2,2,1,0,0,0,0,0,0,0,61,0,1
60780,21695,DEATHLESS,N9,reyna,169,8,13,1,-5,0.53,116,0.32,2,1,1,1,0,0,0,0,0,0,0,0,52,0,1
60780,21977,Fl1pd,N9,astra,122,7,13,2,-6,0.6,76,0.29,1,2,-1,0,0,0,0,0,0,0,0,0,33,1,0
60780,21976,M4rco,N9,breach,120,5,15,5,-10,0.53,87,0.33,0,2,-2,0,0,0,0,0,0,0,0,0,38,1,0
