TeamName,RoundType,Won,Lost
[A],semi-ecoeco,0,0
[A],semi-ecofull-buy,10,3
[A],semi-ecosemi-buy,1,1
[A],semi-ecosemi-eco,0,0
RAD,ecoeco,50,34
RAD,ecofull-buy,0,2
RAD,ecosemi-buy,6,8
RAD,ecosemi-eco,0,0
RAD,full-buyeco,8,1
RAD,full-buyfull-buy,167,119
RAD,full-buysemi-buy,89,44
RAD,full-buysemi-eco,44,24
RAD,semi-buyeco,33,22
RAD,semi-buyfull-buy,49,47
RAD,semi-buysemi-buy,20,15
RAD,semi-buysemi-eco,9,7
RAD,semi-ecoeco,0,0
RAD,semi-ecofull-buy,13,14
RAD,semi-ecosemi-buy,2,1
RAD,semi-ecosemi-eco,0,0
AUR,ecoeco,3,1
AUR,ecofull-buy,0,0
AUR,ecosemi-buy,2,0
AUR,ecosemi-eco,0,0
AUR,full-buyeco,0,0
AUR,full-buyfull-buy,5,8
AUR,full-buysemi-buy,1,2
AUR,full-buysemi-eco,0,0
AUR,semi-buyeco,0,0
AUR,semi-buyfull-buy,1,8
AUR,semi-buysemi-buy,2,2
AUR,semi-buysemi-eco,0,1
AUR,semi-ecoeco,0,0
AUR,semi-ecofull-buy,0,4
AUR,semi-ecosemi-buy,0,0
AUR,semi-ecosemi-eco,0,0
GHOST,ecoeco,3,1
GHOST,ecofull-buy,1,0
GHOST,ecosemi-buy,2,2
GHOST,ecosemi-eco,0,0
GHOST,full-buyeco,0,0
GHOST,full-buyfull-buy,5,8
GHOST,full-buysemi-buy,1,1
GHOST,full-buysemi-eco,0,0
GHOST,semi-buyeco,0,0
GHOST,semi-buyfull-buy,1,9
GHOST,semi-buysemi-buy,1,1
GHOST,semi-buysemi-eco,0,0
GHOST,semi-ecoeco,0,0
GHOST,semi-ecofull-buy,2,4
GHOST,semi-ecosemi-buy,0,0
GHOST,semi-ecosemi-eco,0,0
ZMM.B,ecoeco,18,16
ZMM.B,ecofull-buy,2,1
ZMM.B,ecosemi-buy,8,8
ZMM.B,ecosemi-eco,0,0
ZMM.B,full-buyeco,1,1
ZMM.B,full-buyfull-buy,64,75
ZMM.B,full-buysemi-buy,20,16
ZMM.B,full-buysemi-eco,17,9
ZMM.B,semi-buyeco,6,4
ZMM.B,semi-buyfull-buy,22,26
ZMM.B,semi-buysemi-buy,7,8
ZMM.B,semi-buysemi-eco,1,0
ZMM.B,semi-ecoeco,0,0
ZMM.B,semi-ecofull-buy,11,19
ZMM.B,semi-ecosemi-buy,2,3
ZMM.B,semi-ecosemi-eco,0,0
CGN,ecoeco,9,7
CGN,ecofull-buy,0,0
CGN,ecosemi-buy,5,5
CGN,ecosemi-eco,0,2
CGN,full-buyeco,1,0
CGN,full-buyfull-buy,32,41
CGN,full-buysemi-buy,11,6
CGN,full-buysemi-eco,6,0
CGN,semi-buyeco,3,0
CGN,semi-buyfull-buy,10,10
CGN,semi-buysemi-buy,3,0
CGN,semi-buysemi-eco,0,0
CGN,semi-ecoeco,0,0
CGN,semi-ecofull-buy,10,8
CGN,semi-ecosemi-buy,1,0
CGN,semi-ecosemi-eco,0,0
HZ,ecoeco,3,3
HZ,ecofull-buy,0,0
HZ,ecosemi-buy,1,0
HZ,ecosemi-eco,0,0
HZ,full-buyeco,0,0
HZ,full-buyfull-buy,12,9
HZ,full-buysemi-buy,7,3
HZ,full-buysemi-eco,5,1
HZ,semi-buyeco,3,2
HZ,semi-buyfull-buy,3,4
HZ,semi-buysemi-buy,0,1
HZ,semi-buysemi-eco,1,0
HZ,semi-ecoeco,0,0
HZ,semi-ecofull-buy,0,3
HZ,semi-ecosemi-buy,1,0
HZ,semi-ecosemi-eco,0,0
N9,ecoeco,0,4
N9,ecofull-buy,0,0
N9,ecosemi-buy,0,3
N9,ecosemi-eco,0,0
N9,full-buyeco,0,0
N9,full-buyfull-buy,4,7
N9,full-buysemi-buy,1,1
N9,full-buysemi-eco,0,0
N9,semi-buyeco,0,0
N9,semi-buyfull-buy,2,1
N9,semi-buysemi-buy,0,5
N9,semi-buysemi-eco,0,0
N9,semi-ecoeco,0,0
N9,semi-ecofull-buy,1,5
N9,semi-ecosemi-buy,0,0
N9,semi-ecosemi-eco,0,0
YELL,ecoeco,1,3
YELL,ecofull-buy,0,0
YELL,ecosemi-buy,1,2
YELL,ecosemi-eco,0,0
YELL,full-buyeco,0,0
YELL,full-buyfull-buy,4,9
YELL,full-buysemi-buy,0,2
YELL,full-buysemi-eco,0,0
YELL,semi-buyeco,0,0
YELL,semi-buyfull-buy,1,5
YELL,semi-buysemi-buy,1,0
YELL,semi-buysemi-eco,0,0
YELL,semi-ecoeco,0,0
YELL,semi-ecofull-buy,2,4
YELL,semi-ecosemi-buy,0,1
YELL,semi-ecosemi-eco,0,0
BME,ecoeco,9,7
BME,ecofull-buy,0,0
BME,ecosemi-buy,0,1
BME,ecosemi-eco,0,0
BME,full-buyeco,0,0
BME,full-buyfull-buy,38,17
BME,full-buysemi-buy,18,9
BME,full-buysemi-eco,21,3
BME,semi-buyeco,7,7
BME,semi-buyfull-buy,5,5
BME,semi-buysemi-buy,1,0
BME,semi-buysemi-eco,0,0
BME,semi-ecoeco,0,0
BME,semi-ecofull-buy,2,0
BME,semi-ecosemi-buy,0,0
BME,semi-ecosemi-eco,0,0
368,ecoeco,6,4
368,ecofull-buy,0,0
368,ecosemi-buy,0,1
368,ecosemi-eco,0,0
368,full-buyeco,0,0
368,full-buyfull-buy,20,23
368,full-buysemi-buy,6,9
368,full-buysemi-eco,3,6
368,semi-buyeco,6,2
368,semi-buyfull-buy,4,5
368,semi-buysemi-buy,1,1
368,semi-buysemi-eco,0,0
368,semi-ecoeco,0,0
368,semi-ecofull-buy,1,5
368,semi-ecosemi-buy,0,1
368,semi-ecosemi-eco,0,0
YFP,ecoeco,8,6
YFP,ecofull-buy,1,3
YFP,ecosemi-buy,4,7
YFP,ecosemi-eco,0,0
YFP,full-buyeco,0,1
YFP,full-buyfull-buy,21,31
YFP,full-buysemi-buy,5,5
YFP,full-buysemi-eco,2,3
YFP,semi-buyeco,3,1
YFP,semi-buyfull-buy,15,12
YFP,semi-buysemi-buy,0,4
YFP,semi-buysemi-eco,0,0
YFP,semi-ecoeco,0,0
YFP,semi-ecofull-buy,2,7
YFP,semi-ecosemi-buy,0,0
YFP,semi-ecosemi-eco,0,0
C9A,ecoeco,24,24
C9A,ecofull-buy,0,1
C9A,ecosemi-buy,9,13
C9A,ecosemi-eco,0,0
C9A,full-buyeco,3,1
C9A,full-buyfull-buy,81,86
C9A,full-buysemi-buy,42,35
C9A,full-buysemi-eco,12,10
C9A,semi-buyeco,9,10
C9A,semi-buyfull-buy,25,38
C9A,semi-buysemi-buy,11,10
C9A,semi-buysemi-eco,2,2
C9A,semi-ecoeco,0,0
C9A,semi-ecofull-buy,11,25
C9A,semi-ecosemi-buy,3,1
C9A,semi-ecosemi-eco,0,0
CISM,ecoeco,2,4
CISM,ecofull-buy,1,0
CISM,ecosemi-buy,1,2
CISM,ecosemi-eco,0,0
CISM,full-buyeco,0,0
CISM,full-buyfull-buy,14,12
CISM,full-buysemi-buy,4,6
CISM,full-buysemi-eco,0,0
CISM,semi-buyeco,2,0
CISM,semi-buyfull-buy,4,6
CISM,semi-buysemi-buy,2,0
CISM,semi-buysemi-eco,0,0
CISM,semi-ecoeco,0,0
CISM,semi-ecofull-buy,4,1
CISM,semi-ecosemi-buy,2,0
CISM,semi-ecosemi-eco,0,0
TSM.A,ecoeco,20,14
TSM.A,ecofull-buy,0,1
TSM.A,ecosemi-buy,5,6
TSM.A,ecosemi-eco,0,0
TSM.A,full-buyeco,1,2
TSM.A,full-buyfull-buy,76,59
TSM.A,full-buysemi-buy,22,15
TSM.A,full-buysemi-eco,21,9
TSM.A,semi-buyeco,11,7
TSM.A,semi-buyfull-buy,18,18
TSM.A,semi-buysemi-buy,7,6
TSM.A,semi-buysemi-eco,4,1
TSM.A,semi-ecoeco,0,0
TSM.A,semi-ecofull-buy,12,9
TSM.A,semi-ecosemi-buy,1,0
TSM.A,semi-ecosemi-eco,0,0
EX-D,ecoeco,7,7
EX-D,ecofull-buy,0,1
EX-D,ecosemi-buy,2,6
EX-D,ecosemi-eco,0,0
EX-D,full-buyeco,0,0
EX-D,full-buyfull-buy,21,32
EX-D,full-buysemi-buy,9,10
EX-D,full-buysemi-eco,2,1
EX-D,semi-buyeco,2,2
EX-D,semi-buyfull-buy,8,12
EX-D,semi-buysemi-buy,0,1
EX-D,semi-buysemi-eco,0,0
EX-D,semi-ecoeco,0,0
EX-D,semi-ecofull-buy,2,12
EX-D,semi-ecosemi-buy,1,3
EX-D,semi-ecosemi-eco,0,0
GE,ecoeco,26,22
GE,ecofull-buy,2,2
GE,ecosemi-buy,7,10
GE,ecosemi-eco,0,0
GE,full-buyeco,1,3
GE,full-buyfull-buy,94,82
GE,full-buysemi-buy,28,28
GE,full-buysemi-eco,25,14
GE,semi-buyeco,14,8
GE,semi-buyfull-buy,25,22
GE,semi-buysemi-buy,14,14
GE,semi-buysemi-eco,1,1
GE,semi-ecoeco,0,0
GE,semi-ecofull-buy,18,19
GE,semi-ecosemi-buy,4,3
GE,semi-ecosemi-eco,0,0
RB,ecoeco,0,2
RB,ecofull-buy,0,0
RB,ecosemi-buy,0,1
RB,ecosemi-eco,0,0
RB,full-buyeco,0,0
RB,full-buyfull-buy,3,3
RB,full-buysemi-buy,1,1
RB,full-buysemi-eco,0,0
RB,semi-buyeco,0,0
RB,semi-buyfull-buy,0,4
RB,semi-buysemi-buy,0,1
RB,semi-buysemi-eco,1,0
RB,semi-ecoeco,0,0
RB,semi-ecofull-buy,0,1
RB,semi-ecosemi-buy,0,0
RB,semi-ecosemi-eco,0,0
ENIGMA,ecoeco,25,23
ENIGMA,ecofull-buy,5,3
ENIGMA,ecosemi-buy,12,17
ENIGMA,ecosemi-eco,0,0
ENIGMA,full-buyeco,1,1
ENIGMA,full-buyfull-buy,97,93
ENIGMA,full-buysemi-buy,23,27
ENIGMA,full-buysemi-eco,15,9
ENIGMA,semi-buyeco,11,3
ENIGMA,semi-buyfull-buy,37,29
ENIGMA,semi-buysemi-buy,9,11
ENIGMA,semi-buysemi-eco,2,4
ENIGMA,semi-ecoeco,0,0
ENIGMA,semi-ecofull-buy,20,23
ENIGMA,semi-ecosemi-buy,1,1
ENIGMA,semi-ecosemi-eco,0,0
CLB,ecoeco,4,8
CLB,ecofull-buy,0,0
CLB,ecosemi-buy,2,2
CLB,ecosemi-eco,0,0
CLB,full-buyeco,1,0
CLB,full-buyfull-buy,19,14
CLB,full-buysemi-buy,10,5
CLB,full-buysemi-eco,5,1
CLB,semi-buyeco,2,1
CLB,semi-buyfull-buy,4,19
CLB,semi-buysemi-buy,8,5
CLB,semi-buysemi-eco,1,0
CLB,semi-ecoeco,0,0
CLB,semi-ecofull-buy,1,1
CLB,semi-ecosemi-buy,2,1
CLB,semi-ecosemi-eco,0,0
TEVO,ecoeco,1,5
TEVO,ecofull-buy,0,2
TEVO,ecosemi-buy,1,3
TEVO,ecosemi-eco,0,0
TEVO,full-buyeco,0,0
TEVO,full-buyfull-buy,10,12
TEVO,full-buysemi-buy,3,3
TEVO,full-buysemi-eco,0,0
TEVO,semi-buyeco,0,0
TEVO,semi-buyfull-buy,2,7
TEVO,semi-buysemi-buy,0,2
TEVO,semi-buysemi-eco,0,0
TEVO,semi-ecoeco,0,0
TEVO,semi-ecofull-buy,1,3
TEVO,semi-ecosemi-buy,1,2
TEVO,semi-ecosemi-eco,0,0
IVY,ecoeco,8,8
IVY,ecofull-buy,0,0
IVY,ecosemi-buy,1,3
IVY,ecosemi-eco,0,0
IVY,full-buyeco,0,1
IVY,full-buyfull-buy,28,30
IVY,full-buysemi-buy,12,17
IVY,full-buysemi-eco,10,6
IVY,semi-buyeco,6,4
IVY,semi-buyfull-buy,7,15
IVY,semi-buysemi-buy,4,2
IVY,semi-buysemi-eco,1,0
IVY,semi-ecoeco,0,0
IVY,semi-ecofull-buy,2,3
IVY,semi-ecosemi-buy,3,0
IVY,semi-ecosemi-eco,0,0
OXX,ecoeco,13,3
OXX,ecofull-buy,0,0
OXX,ecosemi-buy,3,1
OXX,ecosemi-eco,0,0
OXX,full-buyeco,0,0
OXX,full-buyfull-buy,28,26
OXX,full-buysemi-buy,9,14
OXX,full-buysemi-eco,8,5
OXX,semi-buyeco,7,2
OXX,semi-buyfull-buy,15,17
OXX,semi-buysemi-buy,2,3
OXX,semi-buysemi-eco,2,1
OXX,semi-ecoeco,0,0
OXX,semi-ecofull-buy,5,4
OXX,semi-ecosemi-buy,0,1
OXX,semi-ecosemi-eco,0,0
TROP,ecoeco,3,3
TROP,ecofull-buy,0,0
TROP,ecosemi-buy,0,0
TROP,ecosemi-eco,0,0
TROP,full-buyeco,0,0
TROP,full-buyfull-buy,9,12
TROP,full-buysemi-buy,7,2
TROP,full-buysemi-eco,2,4
TROP,semi-buyeco,3,2
TROP,semi-buyfull-buy,6,2
TROP,semi-buysemi-buy,0,1
TROP,semi-buysemi-eco,0,1
TROP,semi-ecoeco,0,0
TROP,semi-ecofull-buy,0,1
TROP,semi-ecosemi-buy,0,1
TROP,semi-ecosemi-eco,0,0
3BL,ecoeco,4,0
3BL,ecofull-buy,0,0
3BL,ecosemi-buy,0,0
3BL,ecosemi-eco,0,0
3BL,full-buyeco,1,0
3BL,full-buyfull-buy,9,0
3BL,full-buysemi-buy,3,1
3BL,full-buysemi-eco,2,0
3BL,semi-buyeco,3,0
3BL,semi-buyfull-buy,1,4
3BL,semi-buysemi-buy,2,0
3BL,semi-buysemi-eco,1,0
3BL,semi-ecoeco,0,0
3BL,semi-ecofull-buy,0,0
3BL,semi-ecosemi-buy,0,0
3BL,semi-ecosemi-eco,0,0
NEW ,ecoeco,2,2
NEW ,ecofull-buy,0,0
NEW ,ecosemi-buy,1,3
NEW ,ecosemi-eco,0,0
NEW ,full-buyeco,0,0
NEW ,full-buyfull-buy,6,7
NEW ,full-buysemi-buy,1,3
NEW ,full-buysemi-eco,0,1
NEW ,semi-buyeco,0,0
NEW ,semi-buyfull-buy,3,4
NEW ,semi-buysemi-buy,0,2
NEW ,semi-buysemi-eco,0,0
NEW ,semi-ecoeco,0,0
NEW ,semi-ecofull-buy,2,3
NEW ,semi-ecosemi-buy,0,1
NEW ,semi-ecosemi-eco,0,0
BROL,ecoeco,2,2
BROL,ecofull-buy,0,0
BROL,ecosemi-buy,1,2
BROL,ecosemi-eco,0,0
BROL,full-buyeco,0,0
BROL,full-buyfull-buy,3,7
BROL,full-buysemi-buy,1,3
BROL,full-buysemi-eco,0,0
BROL,semi-buyeco,0,0
BROL,semi-buyfull-buy,0,4
BROL,semi-buysemi-buy,1,1
BROL,semi-buysemi-eco,0,1
BROL,semi-ecoeco,0,0
BROL,semi-ecofull-buy,0,4
BROL,semi-ecosemi-buy,0,2
BROL,semi-ecosemi-eco,0,0
CHRI,ecoeco,2,2
CHRI,ecofull-buy,0,0
CHRI,ecosemi-buy,2,2
CHRI,ecosemi-eco,0,0
CHRI,full-buyeco,0,0
CHRI,full-buyfull-buy,5,12
CHRI,full-buysemi-buy,2,1
CHRI,full-buysemi-eco,0,2
CHRI,semi-buyeco,0,0
CHRI,semi-buyfull-buy,1,3
CHRI,semi-buysemi-buy,1,0
CHRI,semi-buysemi-eco,0,0
CHRI,semi-ecoeco,0,0
CHRI,semi-ecofull-buy,1,4
CHRI,semi-ecosemi-buy,0,0
CHRI,semi-ecosemi-eco,0,0
EF,ecoeco,3,5
EF,ecofull-buy,1,1
EF,ecosemi-buy,2,4
EF,ecosemi-eco,0,0
EF,full-buyeco,0,0
EF,full-buyfull-buy,11,12
EF,full-buysemi-buy,4,3
EF,full-buysemi-eco,1,2
EF,semi-buyeco,0,1
EF,semi-buyfull-buy,3,11
EF,semi-buysemi-buy,0,1
EF,semi-buysemi-eco,0,1
EF,semi-ecoeco,0,0
EF,semi-ecofull-buy,0,7
EF,semi-ecosemi-buy,0,0
EF,semi-ecosemi-eco,0,0
BETR,ecoeco,4,4
BETR,ecofull-buy,0,0
BETR,ecosemi-buy,1,0
BETR,ecosemi-eco,0,0
BETR,full-buyeco,2,0
BETR,full-buyfull-buy,18,10
BETR,full-buysemi-buy,8,5
BETR,full-buysemi-eco,8,2
BETR,semi-buyeco,3,1
BETR,semi-buyfull-buy,5,3
BETR,semi-buysemi-buy,2,2
BETR,semi-buysemi-eco,1,3
BETR,semi-ecoeco,0,0
BETR,semi-ecofull-buy,1,1
BETR,semi-ecosemi-buy,0,0
BETR,semi-ecosemi-eco,0,0
NASR,ecoeco,11,11
NASR,ecofull-buy,0,0
NASR,ecosemi-buy,1,1
NASR,ecosemi-eco,0,0
NASR,full-buyeco,0,0
NASR,full-buyfull-buy,59,41
NASR,full-buysemi-buy,28,11
NASR,full-buysemi-eco,14,15
NASR,semi-buyeco,10,10
NASR,semi-buyfull-buy,5,16
NASR,semi-buysemi-buy,3,3
NASR,semi-buysemi-eco,0,0
NASR,semi-ecoeco,0,0
NASR,semi-ecofull-buy,3,1
NASR,semi-ecosemi-buy,0,0
NASR,semi-ecosemi-eco,0,0
PROJ,ecoeco,15,21
PROJ,ecofull-buy,0,1
PROJ,ecosemi-buy,6,9
PROJ,ecosemi-eco,0,0
PROJ,full-buyeco,2,1
PROJ,full-buyfull-buy,83,67
PROJ,full-buysemi-buy,28,23
PROJ,full-buysemi-eco,14,12
PROJ,semi-buyeco,8,6
PROJ,semi-buyfull-buy,18,21
PROJ,semi-buysemi-buy,8,5
PROJ,semi-buysemi-eco,6,3
PROJ,semi-ecoeco,0,0
PROJ,semi-ecofull-buy,14,7
PROJ,semi-ecosemi-buy,1,1
PROJ,semi-ecosemi-eco,0,0
FF,ecoeco,15,7
FF,ecofull-buy,4,1
FF,ecosemi-buy,6,5
FF,ecosemi-eco,0,0
FF,full-buyeco,1,0
FF,full-buyfull-buy,47,31
FF,full-buysemi-buy,15,6
FF,full-buysemi-eco,8,7
FF,semi-buyeco,7,1
FF,semi-buyfull-buy,14,10
FF,semi-buysemi-buy,5,3
FF,semi-buysemi-eco,0,0
FF,semi-ecoeco,0,0
FF,semi-ecofull-buy,4,10
FF,semi-ecosemi-buy,1,2
FF,semi-ecosemi-eco,0,0
SP,ecoeco,4,6
SP,ecofull-buy,0,0
SP,ecosemi-buy,2,2
SP,ecosemi-eco,0,0
SP,full-buyeco,0,1
SP,full-buyfull-buy,19,22
SP,full-buysemi-buy,7,7
SP,full-buysemi-eco,2,4
SP,semi-buyeco,2,4
SP,semi-buyfull-buy,4,6
SP,semi-buysemi-buy,0,2
SP,semi-buysemi-eco,0,1
SP,semi-ecoeco,0,0
SP,semi-ecofull-buy,5,2
SP,semi-ecosemi-buy,0,0
SP,semi-ecosemi-eco,0,0
LD,ecoeco,7,5
LD,ecofull-buy,0,0
LD,ecosemi-buy,0,0
LD,ecosemi-eco,0,0
LD,full-buyeco,0,0
LD,full-buyfull-buy,16,23
LD,full-buysemi-buy,9,13
LD,full-buysemi-eco,5,9
LD,semi-buyeco,6,3
LD,semi-buyfull-buy,4,5
LD,semi-buysemi-buy,4,3
LD,semi-buysemi-eco,2,1
LD,semi-ecoeco,0,0
LD,semi-ecofull-buy,2,0
LD,semi-ecosemi-buy,0,0
LD,semi-ecosemi-eco,0,0
HUGH,ecoeco,1,1
HUGH,ecofull-buy,0,0
HUGH,ecosemi-buy,1,1
HUGH,ecosemi-eco,0,0
HUGH,full-buyeco,0,0
HUGH,full-buyfull-buy,3,5
HUGH,full-buysemi-buy,0,1
HUGH,full-buysemi-eco,1,0
HUGH,semi-buyeco,0,0
HUGH,semi-buyfull-buy,2,5
HUGH,semi-buysemi-buy,0,0
HUGH,semi-buysemi-eco,0,0
HUGH,semi-ecoeco,0,0
HUGH,semi-ecofull-buy,1,0
HUGH,semi-ecosemi-buy,0,0
HUGH,semi-ecosemi-eco,0,0
KFLR,ecoeco,9,7
KFLR,ecofull-buy,0,1
KFLR,ecosemi-buy,3,5
KFLR,ecosemi-eco,0,0
KFLR,full-buyeco,0,0
KFLR,full-buyfull-buy,21,37
KFLR,full-buysemi-buy,14,8
KFLR,full-buysemi-eco,6,5
KFLR,semi-buyeco,3,2
KFLR,semi-buyfull-buy,7,14
KFLR,semi-buysemi-buy,4,6
KFLR,semi-buysemi-eco,1,1
KFLR,semi-ecoeco,0,0
KFLR,semi-ecofull-buy,5,7
KFLR,semi-ecosemi-buy,1,0
KFLR,semi-ecosemi-eco,0,0
ON T,ecoeco,14,8
ON T,ecofull-buy,0,1
ON T,ecosemi-buy,5,3
ON T,ecosemi-eco,0,0
ON T,full-buyeco,0,0
ON T,full-buyfull-buy,49,28
ON T,full-buysemi-buy,19,5
ON T,full-buysemi-eco,15,3
ON T,semi-buyeco,9,5
ON T,semi-buyfull-buy,15,15
ON T,semi-buysemi-buy,2,3
ON T,semi-buysemi-eco,0,1
ON T,semi-ecoeco,0,0
ON T,semi-ecofull-buy,6,6
ON T,semi-ecosemi-buy,0,1
ON T,semi-ecosemi-eco,0,0
FL,ecoeco,1,3
FL,ecofull-buy,0,0
FL,ecosemi-buy,1,3
FL,ecosemi-eco,0,0
FL,full-buyeco,0,0
FL,full-buyfull-buy,9,10
FL,full-buysemi-buy,1,1
FL,full-buysemi-eco,0,1
FL,semi-buyeco,0,0
FL,semi-buyfull-buy,3,4
FL,semi-buysemi-buy,0,0
FL,semi-buysemi-eco,0,0
FL,semi-ecoeco,0,0
FL,semi-ecofull-buy,3,4
FL,semi-ecosemi-buy,0,0
FL,semi-ecosemi-eco,0,0
GRD,ecoeco,7,3
GRD,ecofull-buy,0,0
GRD,ecosemi-buy,1,1
GRD,ecosemi-eco,0,0
GRD,full-buyeco,0,0
GRD,full-buyfull-buy,22,11
GRD,full-buysemi-buy,8,4
GRD,full-buysemi-eco,8,3
GRD,semi-buyeco,4,2
GRD,semi-buyfull-buy,1,9
GRD,semi-buysemi-buy,1,2
GRD,semi-buysemi-eco,1,1
GRD,semi-ecoeco,0,0
GRD,semi-ecofull-buy,2,1
GRD,semi-ecosemi-buy,0,0
GRD,semi-ecosemi-eco,0,0
FRAG,ecoeco,3,7
FRAG,ecofull-buy,0,0
FRAG,ecosemi-buy,3,3
FRAG,ecosemi-eco,0,0
FRAG,full-buyeco,1,0
FRAG,full-buyfull-buy,11,11
FRAG,full-buysemi-buy,5,1
FRAG,full-buysemi-eco,6,1
FRAG,semi-buyeco,1,1
FRAG,semi-buyfull-buy,3,14
FRAG,semi-buysemi-buy,0,4
FRAG,semi-buysemi-eco,0,0
FRAG,semi-ecoeco,0,0
FRAG,semi-ecofull-buy,1,6
FRAG,semi-ecosemi-buy,0,0
FRAG,semi-ecosemi-eco,0,0
T69,ecoeco,2,2
T69,ecofull-buy,0,0
T69,ecosemi-buy,2,2
T69,ecosemi-eco,0,0
T69,full-buyeco,0,0
T69,full-buyfull-buy,4,6
T69,full-buysemi-buy,4,4
T69,full-buysemi-eco,0,1
T69,semi-buyeco,0,0
T69,semi-buyfull-buy,4,6
T69,semi-buysemi-buy,1,2
T69,semi-buysemi-eco,0,0
T69,semi-ecoeco,0,0
T69,semi-ecofull-buy,1,3
T69,semi-ecosemi-buy,0,0
T69,semi-ecosemi-eco,0,0
REDR,ecoeco,1,5
REDR,ecofull-buy,0,0
REDR,ecosemi-buy,1,5
REDR,ecosemi-eco,0,0
REDR,full-buyeco,0,0
REDR,full-buyfull-buy,17,13
REDR,full-buysemi-buy,2,3
REDR,full-buysemi-eco,1,0
REDR,semi-buyeco,0,0
REDR,semi-buyfull-buy,8,2
REDR,semi-buysemi-buy,0,1
REDR,semi-buysemi-eco,0,0
REDR,semi-ecoeco,0,0
REDR,semi-ecofull-buy,5,3
REDR,semi-ecosemi-buy,0,0
REDR,semi-ecosemi-eco,0,0
DEAT,ecoeco,1,3
DEAT,ecofull-buy,0,0
DEAT,ecosemi-buy,1,1
DEAT,ecosemi-eco,0,0
DEAT,full-buyeco,0,0
DEAT,full-buyfull-buy,11,16
DEAT,full-buysemi-buy,3,1
DEAT,full-buysemi-eco,4,1
DEAT,semi-buyeco,0,2
DEAT,semi-buyfull-buy,2,5
DEAT,semi-buysemi-buy,3,0
DEAT,semi-buysemi-eco,0,0
DEAT,semi-ecoeco,0,0
DEAT,semi-ecofull-buy,2,0
DEAT,semi-ecosemi-buy,0,0
DEAT,semi-ecosemi-eco,0,0
BJK,ecoeco,3,9
BJK,ecofull-buy,0,2
BJK,ecosemi-buy,2,7
BJK,ecosemi-eco,0,0
BJK,full-buyeco,0,0
BJK,full-buyfull-buy,17,26
BJK,full-buysemi-buy,6,4
BJK,full-buysemi-eco,4,1
BJK,semi-buyeco,1,1
BJK,semi-buyfull-buy,6,13
BJK,semi-buysemi-buy,3,4
BJK,semi-buysemi-eco,1,0
BJK,semi-ecoeco,0,0
BJK,semi-ecofull-buy,3,7
BJK,semi-ecosemi-buy,0,1
BJK,semi-ecosemi-eco,0,0
M28,ecoeco,1,1
M28,ecofull-buy,0,0
M28,ecosemi-buy,1,0
M28,ecosemi-eco,0,0
M28,full-buyeco,0,0
M28,full-buyfull-buy,2,4
M28,full-buysemi-buy,3,1
M28,full-buysemi-eco,0,1
M28,semi-buyeco,0,0
M28,semi-buyfull-buy,0,3
M28,semi-buysemi-buy,0,1
M28,semi-buysemi-eco,0,0
M28,semi-ecoeco,0,0
M28,semi-ecofull-buy,1,1
M28,semi-ecosemi-buy,0,1
M28,semi-ecosemi-eco,0,0
FROG,ecoeco,5,3
FROG,ecofull-buy,0,0
FROG,ecosemi-buy,0,0
FROG,ecosemi-eco,0,0
FROG,full-buyeco,1,0
FROG,full-buyfull-buy,23,11
FROG,full-buysemi-buy,13,4
FROG,full-buysemi-eco,6,1
FROG,semi-buyeco,3,3
FROG,semi-buyfull-buy,2,2
FROG,semi-buysemi-buy,2,1
FROG,semi-buysemi-eco,2,2
FROG,semi-ecoeco,0,0
FROG,semi-ecofull-buy,0,0
FROG,semi-ecosemi-buy,0,0
FROG,semi-ecosemi-eco,0,0
EX-S,ecoeco,26,18
EX-S,ecofull-buy,0,3
EX-S,ecosemi-buy,8,13
EX-S,ecosemi-eco,0,0
EX-S,full-buyeco,0,1
EX-S,full-buyfull-buy,93,100
EX-S,full-buysemi-buy,34,22
EX-S,full-buysemi-eco,17,9
EX-S,semi-buyeco,8,5
EX-S,semi-buyfull-buy,29,29
EX-S,semi-buysemi-buy,12,7
EX-S,semi-buysemi-eco,4,3
EX-S,semi-ecoeco,0,0
EX-S,semi-ecofull-buy,16,16
EX-S,semi-ecosemi-buy,5,1
EX-S,semi-ecosemi-eco,0,0
WAFF,ecoeco,1,5
WAFF,ecofull-buy,0,0
WAFF,ecosemi-buy,1,4
WAFF,ecosemi-eco,0,0
WAFF,full-buyeco,0,0
WAFF,full-buyfull-buy,11,13
WAFF,full-buysemi-buy,3,5
WAFF,full-buysemi-eco,2,1
WAFF,semi-buyeco,0,0
WAFF,semi-buyfull-buy,7,2
WAFF,semi-buysemi-buy,0,1
WAFF,semi-buysemi-eco,0,0
WAFF,semi-ecoeco,0,0
WAFF,semi-ecofull-buy,4,4
WAFF,semi-ecosemi-buy,0,1
WAFF,semi-ecosemi-eco,0,0
GAL,ecoeco,7,13
GAL,ecofull-buy,0,0
GAL,ecosemi-buy,2,8
GAL,ecosemi-eco,0,0
GAL,full-buyeco,3,0
GAL,full-buyfull-buy,41,42
GAL,full-buysemi-buy,7,18
GAL,full-buysemi-eco,7,11
GAL,semi-buyeco,4,4
GAL,semi-buyfull-buy,17,11
GAL,semi-buysemi-buy,3,8
GAL,semi-buysemi-eco,0,0
GAL,semi-ecoeco,0,0
GAL,semi-ecofull-buy,5,10
GAL,semi-ecosemi-buy,0,1
